date,serial,total_death_missing,cause_of_death,collapsed_region,number_children,lon,lat,random
2018-03-09,2018.MMP00260,1,Mixed or unknown,Central America,,31.27977011,-111.7261451,0.6989223399125382
2018-03-09,2018.MMP00261,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Northern Africa,,25.234758,14.752113,0.8768663902764813
2018-03-10,2018.MMP00263,1,Mixed or unknown,North America,,27.1536729,-98.3172529,0.005547997112582914
2018-03-10,2018.MMP00264,1,Mixed or unknown,South-eastern Asia,,9.9528702,98.6084641,0.32691792159828914
2018-03-10,2018.MMP00265,1,Mixed or unknown,South-eastern Asia,1,16.8660694,96.195132,0.6620258072541667
2018-03-10,2018.MMP00267,1,Mixed or unknown,Western Africa,,12.669425,-7.909603,0.8136391834093366
2018-03-11,2018.MMP00268,1,Drowning,Central America,,28.5352366,-100.4053407,0.1735598652931858
2018-03-11,2018.MMP00269,1,Mixed or unknown,North America,,31.78891415,-106.5919701,0.6504959290075165
2018-03-12,2018.MMP00270,1,Mixed or unknown,Europe,,40.73097733,26.0548943,0.3307370982436668
2018-03-12,2018.MMP00271,1,Mixed or unknown,Central America,,14.90489636,-92.30599262,0.12289690103281581
2018-03-12,2018.MMP00272,1,Sickness / lack of access to adequate healthcare,Mediterranean,,36.83992253,14.76583753,0.6897695042600451
2018-03-12,2018.MMP00275,1,Mixed or unknown,Northern Africa,,21.943709,27.672666,0.9590878154795779
2018-03-13,2018.MMP00276,1,Drowning,Central America,,26.21650955,-98.45506082,0.4640067803364729
2018-03-13,2018.MMP00277,1,Mixed or unknown,North America,,31.344117,-110.977602,0.7163989786828278
2018-03-13,2018.MMP00278,1,Drowning,North America,,26.07368836,-98.13360007,0.9860179711959423
2018-03-13,2018.MMP00280,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Northern Africa,1,24.921313,13.970013,0.9256153190677003
2018-03-13,2018.MMP00281,1,Sickness / lack of access to adequate healthcare,Northern Africa,,26.3132855,25.29837851,0.8520275598796005
2018-03-13,2018.MMP00282,1,Violence,Western Africa,,14.62564,-7.98554,0.8662235639850653
2018-03-13,2018.MMP00283,1,Sickness / lack of access to adequate healthcare,Western Africa,1,13.30658,-4.89249,0.36956636294289646
2018-03-14,2018.MMP00284,1,Vehicle accident / death linked to hazardous transport,Central America,,19.70172414,-99.17503129,0.3514882152091261
2018-03-15,2018.MMP00285,1,Mixed or unknown,North America,,27.2217001,-97.7893059,0.6632510044911866
2018-03-15,2018.MMP00287,1,Violence,Southern Asia,,21.67598181,92.60315881,0.40638379321431906
2018-03-16,2018.MMP00288,1,Drowning,Northern Africa,,29.0620864,-13.7746296,0.2470200957239559
2018-03-16,2018.MMP00289,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Northern Africa,,22.223005,22.799039,0.3258041163566978
2018-03-16,2018.MMP00290,1,Mixed or unknown,Northern Africa,1,22.223005,22.799039,0.5242826838148629
2018-03-16,2018.MMP00291,1,Mixed or unknown,Western Africa,,16.975204,7.965108,0.59733465953107
2018-03-17,2018.MMP00295,1,Mixed or unknown,Northern Africa,,24.224424,13.97241,0.8445897852203748
2018-03-17,2018.MMP00296,1,Vehicle accident / death linked to hazardous transport,Western Africa,,11.31537,-5.66546,0.5477789072924275
2018-03-18,2018.MMP00297,1,Drowning,Mediterranean,,36.61900306,-6.364435634,0.3023533939469185
2018-03-18,2018.MMP00298,1,Drowning,North America,,28.77543116,-100.5325561,0.9828410422327205
2018-03-18,2018.MMP00299,1,Sickness / lack of access to adequate healthcare,Northern Africa,,23.800424,18.143748,0.5661200462219915
2018-03-18,2018.MMP00301,1,Sickness / lack of access to adequate healthcare,Western Africa,1,14.063995,-3.08025,0.7487230266266875
2018-03-19,2018.MMP00303,1,Sickness / lack of access to adequate healthcare,Northern Africa,1,23.311991,18.01001,0.05345516586466137
2018-03-19,2018.MMP00304,1,Sickness / lack of access to adequate healthcare,Western Africa,,13.436756,-6.242715,0.196845518105085
2018-03-19,2018.MMP00306,1,Vehicle accident / death linked to hazardous transport,Southern Asia,,22.904814,87.914411,0.6805191579717182
2018-03-20,2018.MMP00308,1,Drowning,Mediterranean,,32.90839706,13.25674128,0.10838355550878287
2018-03-20,2018.MMP00309,1,Vehicle accident / death linked to hazardous transport,Europe,,38.277998,21.764864,0.9645436340656524
2018-03-20,2018.MMP00310,1,Mixed or unknown,North America,,27.0645936,-98.1443491,0.4477792531007274
2018-03-20,2018.MMP00311,1,Sickness / lack of access to adequate healthcare,Western Africa,1,16.975204,7.965108,0.9003333310565802
2018-03-21,2018.MMP00313,1,Mixed or unknown,North America,,32.20056,-113.0134,0.49414666966188725
2018-03-21,2018.MMP00314,1,Mixed or unknown,North America,,32.30224,-111.57908,0.026173273158263788
2018-03-22,2018.MMP00316,1,Drowning,Central America,,26.12286364,-98.32509329,0.3768215685819949
2018-03-22,2018.MMP00317,1,Violence,Northern Africa,,26.999031,14.424901,0.489017139765757
2018-03-22,2018.MMP00320,1,Violence,Southern Asia,,37.503188,44.796086,0.19461843941583612
2018-03-22,2018.MMP00321,1,Mixed or unknown,Western Africa,,16.975204,7.965108,0.04565618870836108
2018-03-23,2018.MMP00322,1,Mixed or unknown,North America,,31.914025,-111.954156,0.404988213354611
2018-03-23,2018.MMP00323,1,Mixed or unknown,Northern Africa,,21.693161,23.974745,0.22451249761208003
2018-03-23,2018.MMP00324,1,Vehicle accident / death linked to hazardous transport,Northern Africa,,19.635357,27.103538,0.1585102631959756
2018-03-23,2018.MMP00325,1,Mixed or unknown,Northern Africa,,31.986596,20.297225,0.025138985136525793
2018-03-23,2018.MMP00326,1,Vehicle accident / death linked to hazardous transport,Western Africa,1,13.30658,-4.89249,0.6771011965705946
2018-03-23,2018.MMP00328,1,Violence,Western Africa,,10.48649,-5.65283,0.38424943067353756
2018-03-24,2018.MMP00330,1,Violence,Central America,,32.6245389,-115.4522623,0.607841851801282
2018-03-24,2018.MMP00331,1,Sickness / lack of access to adequate healthcare,Europe,,45.0360233,7.6740315,0.032830290223418324
2018-03-24,2018.MMP00333,1,Sickness / lack of access to adequate healthcare,Northern Africa,1,20.610678,27.916851,0.9251680587763111
2018-03-26,2018.MMP00335,1,Vehicle accident / death linked to hazardous transport,Central America,,25.50061127,-103.4077681,0.9190470694746233
2018-03-26,2018.MMP00336,1,Vehicle accident / death linked to hazardous transport,Central America,,18.28991762,-90.90227451,0.08246104453359071
2018-03-26,2018.MMP00338,1,Sickness / lack of access to adequate healthcare,Western Africa,,16.975204,7.965108,0.1336595219097081
2018-03-27,2018.MMP00339,1,Drowning,North America,,26.23522474,-98.52141675,0.03592722194468401
2018-03-27,2018.MMP00340,1,Mixed or unknown,North America,,32.02534,-112.16112,0.1852310916553952
2018-03-27,2018.MMP00341,1,Mixed or unknown,North America,,32.371725,-112.86071,0.9546504999637071
2018-03-27,2018.MMP00342,1,Mixed or unknown,Northern Africa,,19.635357,27.103538,0.14233577226838112
2018-03-27,2018.MMP00343,1,Sickness / lack of access to adequate healthcare,Northern Africa,1,20.610678,27.916851,0.7219579707629047
2018-03-28,2018.MMP00345,1,Mixed or unknown,North America,,32.09068,-112.99006,0.7789012456630255
2018-03-28,2018.MMP00346,1,Vehicle accident / death linked to hazardous transport,Europe,1,50.6109683,3.0349045,0.8829048139229299
2018-03-28,2018.MMP00347,1,Drowning,North America,,26.21810962,-98.48265329,0.6450393797154079
2018-03-29,2018.MMP00350,1,Drowning,North America,,26.18298778,-98.40559339,0.8127115750405114
2018-03-29,2018.MMP00353,1,Drowning,North America,,32.65360197,-115.6563535,0.12362899835749319
2018-03-30,2018.MMP00358,1,Violence,Eastern Africa,,-0.310591,42.39613,0.264780934348843
2018-03-31,2018.MMP00359,1,Drowning,Mediterranean,,35.40012296,-1.25878494,0.38709414406516984
2018-03-31,2018.MMP00360,1,Mixed or unknown,Northern Africa,,19.635357,27.103538,0.09771719287501646
2018-03-31,2018.MMP00361,1,Mixed or unknown,Northern Africa,,31.723048,14.025968,0.7273667753614526
2018-04-01,2018.MMP00363,1,Drowning,Mediterranean,,35.72482661,-1.134878621,0.9214110811969747
2018-04-01,2018.MMP00364,1,Drowning,Mediterranean,,35.30734203,-3.957839329,0.6644106273716988
2018-04-01,2018.MMP00366,1,Mixed or unknown,North America,,27.0348724,-98.0672338,0.943638638406743
2018-04-01,2018.MMP00367,1,Sickness / lack of access to adequate healthcare,Northern Africa,,21.279137,23.625065,0.35055808080079065
2018-04-02,2018.MMP00370,1,Mixed or unknown,North America,,27.1192579,-98.2291293,0.3731359545548816
2018-04-02,2018.MMP00371,1,Drowning,Mediterranean,,35.63536979,-1.325146605,0.917299524383731
2018-04-03,2018.MMP00372,1,Drowning,North America,,26.11688747,-98.26578126,0.8572682655144954
2018-04-03,2018.MMP00373,1,Drowning,North America,,26.11715037,-98.26563276,0.4417887035392807
2018-04-04,2018.MMP00374,1,Drowning,Europe,1,40.89569549,26.25238951,0.7763872652685369
2018-04-05,2018.MMP00375,1,Violence,Western Asia,1,36.00323216,36.36943618,0.375647168581865
2018-04-05,2018.MMP00377,1,Mixed or unknown,Northern Africa,1,19.513198,26.137377,0.5912795536876343
2018-04-06,2018.MMP00378,1,Drowning,Mediterranean,,36.00737801,-5.595094155,0.7842775341643704
2018-04-06,2018.MMP00379,1,Mixed or unknown,North America,,32.06248,-112.37983,0.6847002435549518
2018-04-06,2018.MMP00381,1,Vehicle accident / death linked to hazardous transport,Mediterranean,1,35.89611993,-5.321322895,0.6936545632633095
2018-04-06,2018.MMP00382,1,Mixed or unknown,Northern Africa,,23.920992,14.233764,0.8803818793381484
2018-04-06,2018.MMP00383,1,Violence,Western Africa,1,16.305456,-0.08823,0.877298198824702
2018-04-07,2018.MMP00387,1,Vehicle accident / death linked to hazardous transport,Western Africa,,14.44682,-11.43794,0.61432722207007
2018-04-08,2018.MMP00390,1,Mixed or unknown,Western Africa,,13.08848,-1.08496,0.4840428329908262
2018-04-09,2018.MMP00393,1,Mixed or unknown,North America,,26.9768234,-98.0653006,0.9819264515513757
2018-04-09,2018.MMP00394,1,Drowning,Europe,,45.56944084,15.29916403,0.6441450740302126
2018-04-10,2018.MMP00397,1,Mixed or unknown,North America,,31.92082,-112.94112,0.4239244257129926
2018-04-10,2018.MMP00398,1,Mixed or unknown,North America,,31.4426,-111.2589,0.21526360239284426
2018-04-10,2018.MMP00399,1,Drowning,Europe,,45.56817903,15.29847739,0.5618305002753785
2018-04-10,2018.MMP00400,1,Vehicle accident / death linked to hazardous transport,Western Africa,,12.652021,-8.027912,0.2345015428864703
2018-04-10,2018.MMP00401,1,Sickness / lack of access to adequate healthcare,Western Africa,,14.44682,-11.43794,0.19972425745285882
2018-04-11,2018.MMP00402,1,Vehicle accident / death linked to hazardous transport,Central America,,24.81846937,-107.5327177,0.044241588461231274
2018-04-12,2018.MMP00406,1,Vehicle accident / death linked to hazardous transport,Central America,,17.989456,-92.9475061,0.7104403432540152
2018-04-12,2018.MMP00408,1,Vehicle accident / death linked to hazardous transport,Western Africa,,15.28399,-1.69789,0.7263744189666694
2018-04-13,2018.MMP00409,1,Mixed or unknown,North America,,31.816167,-111.394667,0.8237976004411016
2018-04-13,2018.MMP00410,1,Sickness / lack of access to adequate healthcare,Mediterranean,,35.89855814,-5.37445346,0.1748755312644048
2018-04-13,2018.MMP00411,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Western Africa,,16.975204,7.965108,0.4108428466356808
2018-04-14,2018.MMP00412,1,Sickness / lack of access to adequate healthcare,Mediterranean,,35.8985929,-5.373166,0.43675114687099703
2018-04-14,2018.MMP00414,1,Mixed or unknown,North America,,31.855347,-111.43385,0.6600583706072414
2018-04-14,2018.MMP00416,1,Sickness / lack of access to adequate healthcare,Northern Africa,1,20.463043,25.964746,0.300072147647656
2018-04-14,2018.MMP00417,1,Mixed or unknown,Northern Africa,1,21.943709,27.672666,0.7840719213893441
2018-04-15,2018.MMP00419,1,Mixed or unknown,Northern Africa,,19.430334,26.742051,0.3204702560068695
2018-04-15,2018.MMP00421,1,Vehicle accident / death linked to hazardous transport,Western Africa,,16.975204,7.965108,0.21687451421781323
2018-04-16,2018.MMP00422,1,Mixed or unknown,Northern Africa,,18.635835,27.154409,0.6777982374136111
2018-04-16,2018.MMP00423,1,Mixed or unknown,North America,,30.20212717,-103.9471519,0.07807249296089758
2018-04-17,2018.MMP00424,1,Drowning,Central America,,26.1094297,-98.33705057,0.2762365307709209
2018-04-17,2018.MMP00425,1,Vehicle accident / death linked to hazardous transport,Central America,,25.1889176,-99.8363028,0.989530164795859
2018-04-17,2018.MMP00426,1,Vehicle accident / death linked to hazardous transport,Central America,,20.5134143,-100.9948315,0.9393773431036434
2018-04-17,2018.MMP00428,1,Sickness / lack of access to adequate healthcare,Northern Africa,,22.507482,22.670333,0.5093095969801484
2018-04-18,2018.MMP00429,1,Mixed or unknown,North America,,31.9107,-112.65538,0.5024366316038371
2018-04-18,2018.MMP00430,1,Violence,Western Asia,1,36.80027132,39.98804949,0.10315169048696449
2018-04-18,2018.MMP00431,1,Drowning,South-eastern Asia,,1.330274113,104.4080583,0.9256055904620002
2018-04-18,2018.MMP00432,1,Sickness / lack of access to adequate healthcare,Northern Africa,,19.015384,27.765691,0.01914846267533421
2018-04-19,2018.MMP00435,1,Sickness / lack of access to adequate healthcare,Northern Africa,,25.676187,15.422625,0.03642198233364269
2018-04-19,2018.MMP00438,1,Mixed or unknown,Western Africa,,16.975204,7.965108,0.7762656769368548
2018-04-20,2018.MMP00439,1,Vehicle accident / death linked to hazardous transport,Europe,,40.67158637,22.89549561,0.6434211356803095
2018-04-20,2018.MMP00442,1,Mixed or unknown,Northern Africa,,24.761797,14.806678,0.0258515231361216
2018-04-21,2018.MMP00444,1,Sickness / lack of access to adequate healthcare,Western Africa,,21.348223,11.820995,0.04786170049376559
2018-04-22,2018.MMP00447,1,Drowning,Europe,,45.64591897,15.35740171,0.7177860458373717
2018-04-22,2018.MMP00448,1,Violence,Caribbean,,19.69237929,-71.75470623,0.8460314669617031
2018-04-22,2018.MMP00449,1,Violence,Northern Africa,,27.154171,14.424734,0.23498312544457245
2018-04-23,2018.MMP00452,1,Violence,Western Asia,1,36.01271586,36.37535924,0.4438397672530918
2018-04-23,2018.MMP00454,1,Vehicle accident / death linked to hazardous transport,North America,,26.08691167,-97.92837408,0.15667382930522944
2018-04-23,2018.MMP00455,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Northern Africa,,22.588654,23.020746,0.6655985060501175
2018-04-23,2018.MMP00456,1,Vehicle accident / death linked to hazardous transport,Northern Africa,,21.943709,27.672666,0.4143973479128784
2018-04-23,2018.MMP00457,1,Sickness / lack of access to adequate healthcare,Western Africa,1,16.975204,7.965108,0.6333907108434915
2018-04-24,2018.MMP00458,1,Mixed or unknown,North America,,31.620933,-111.51375,0.1288800131555301
2018-04-24,2018.MMP00459,1,Mixed or unknown,North America,,31.99903,-112.12455,0.7916620115024591
2018-04-24,2018.MMP00461,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Western Africa,,20.147227,12.966097,0.7302600485323603
2018-04-25,2018.MMP00462,1,Mixed or unknown,North America,,31.831667,-112.361361,0.7710919709913941
2018-04-25,2018.MMP00463,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.401967,-113.137283,0.5918689854745209
2018-04-25,2018.MMP00464,1,Mixed or unknown,North America,,26.3337438,-98.4359566,0.8381033560420477
2018-04-25,2018.MMP00468,1,Sickness / lack of access to adequate healthcare,Western Africa,,13.567446,2.108762,0.9344598270377129
2018-04-26,2018.MMP00469,1,Drowning,Central America,,27.47621158,-99.48228546,0.4924189331498856
2018-04-27,2018.MMP00472,1,Vehicle accident / death linked to hazardous transport,Central America,,18.88888852,-96.94592355,0.1571242266174826
2018-04-28,2018.MMP00474,1,Sickness / lack of access to adequate healthcare,Northern Africa,,15.651555,32.93947,0.16764302849959467
2018-04-29,2018.MMP00476,1,Drowning,Central America,,27.62841753,-99.63131046,0.4655083497968344
2018-04-29,2018.MMP00477,1,Drowning,Europe,,45.18566015,15.53133018,0.8787572212432186
2018-04-29,2018.MMP00478,1,Vehicle accident / death linked to hazardous transport,Northern Africa,,29.1299,20.360782,0.34691784487658484
2018-04-29,2018.MMP00479,1,Vehicle accident / death linked to hazardous transport,Northern Africa,1,21.14317,23.823002,0.34404991574839894
2018-04-29,2018.MMP00480,1,Sickness / lack of access to adequate healthcare,Northern Africa,1,21.14317,23.823002,0.7407722163461823
2018-04-30,2018.MMP00482,1,Drowning,Europe,,45.46626716,15.35157625,0.948937365019491
2018-04-30,2018.MMP00483,1,Drowning,Europe,,45.61467533,15.30807973,0.007688543788381574
2018-04-30,2018.MMP00484,1,Drowning,Western Asia,1,41.32863025,26.60112704,0.4489774116850209
2018-04-30,2018.MMP00486,1,Drowning,Mediterranean,,32.8631319,13.43264627,0.7507492152790096
2018-04-30,2018.MMP00488,1,Vehicle accident / death linked to hazardous transport,Northern Africa,,21.79159388,32.04137811,0.048147216654877756
2018-05-01,2018.MMP00489,1,Sickness / lack of access to adequate healthcare,Northern Africa,,22.100909,23.109588,0.6354449106937663
2018-05-01,2018.MMP00491,1,Vehicle accident / death linked to hazardous transport,Western Africa,,16.981853,7.989044,0.27127481650736374
2018-05-01,2018.MMP00492,1,Sickness / lack of access to adequate healthcare,Western Africa,,21.470962,11.425523,0.4146666303771711
